,GDP,Price,Quantity
1992,7.04566151663,0.948192379108,11.7621343448
1993,7.09871721129,0.970003424696,11.5921339786
1994,7.1934811914,0.841154002969,11.6525569641
1995,7.27632313255,0.718869356153,12.0611220152
1996,7.33288515334,0.691936342584,12.1061197048
1997,7.30992957093,1.39927589929,11.4273893629
1998,7.0955790723,0.036515347796,12.4910899206
1999,7.09137687997,-0.524551203447,12.6635006571
2000,6.96149541534,-0.214136435892,11.7986380994
2001,6.85175864593,0.325740194994,13.0785577697
2002,6.66651017647,0.301624660841,12.8644627361
2003,6.61403579187,-1.15225188576,13.5434380203
2004,6.70848239741,-0.306506045087,13.9269866354
2005,6.7821485385,0.0210858693927,13.1106692671
2006,6.856522623,0.207454043894,13.1500193996
2007,6.95548780817,-0.440216788578,12.660118372
2008,7.09674607705,-0.287162006843,12.9381159673
2009,7.05685659128,-0.249797850275,12.6254866801
2010,7.16602867353,-0.261872749608,12.9701045735
2011,7.38675524407,-0.296769067411,13.6660472088
2012,7.50629587696,-0.238355657629,12.4127208943
