,GDP,Price,Quantity
1992,9.27484936093,0.423539264088,17.3735871508
1993,9.14925851826,0.0593157817017,17.6679250989
1994,9.19463982369,0.0501380308716,17.5474028769
1995,9.36084409768,0.0515212746685,17.5432774245
1996,9.39586507738,-0.0628615893483,17.6140425065
1997,9.34499845147,-0.235222393709,17.825730536
1998,9.4003146701,-0.35860564294,18.0836793433
1999,9.42326117605,-0.558485036856,18.3531692319
2000,9.34132331309,-0.583604322784,18.1885739929
2001,9.35979559391,-1.22023321141,18.7761418525
2002,9.44902774154,-1.37884678933,18.6669126637
2003,9.64748567339,-1.546845739,18.8222220038
2004,9.78041936517,-2.07823239449,18.7883527173
2005,9.81276558365,-2.2857866893,19.0154820983
2006,9.86148934109,-2.5177823934,19.1299788041
2007,9.9979200901,-2.73495787432,19.0217184196
2008,10.0799876619,-2.52055281607,18.8199124648
2009,10.0057320146,-2.7013139251,18.6757036263
2010,9.98289935748,-2.90514306432,18.4993437249
2011,10.0227143333,-3.12144153839,18.7134320934
2012,9.91221492341,-3.02820646276,18.4528688923
