,GDP,Price,Quantity
1992,729.079362294,1.35168001994,4124832.0
1993,748.868762195,1.35904280859,4706812.0
1994,720.150841404,1.22293662855,5583035.0
1995,737.511454077,1.2993671657,6452558.0
1996,773.990492889,0.873661354735,7968037.0
1997,713.081942764,0.781335904202,10314542.0
1998,724.839376543,0.754765209439,7624114.0
1999,682.838569887,0.597268463706,9366890.0
2000,637.104271262,0.462721308051,6472652.0
2001,542.682176351,0.337165182373,6811768.0
2002,442.526909888,0.24797030553,10809016.0
2003,361.15783661,0.173987340407,21282991.0
2004,415.813968657,0.204891809085,24427282.0
2005,434.495444508,0.149719487713,24282537.0
2006,441.919656085,0.131599061108,20750414.0
2007,522.339918302,0.213452600902,29311908.0
2008,612.028577627,0.257364128681,22218854.0
2009,553.099351361,0.259094447421,27533531.0
2010,566.335325444,0.325928769804,21493862.0
2011,517.752431962,0.353815526545,28066965.0
2012,510.326229439,0.356120574227,78042416.0
