,GDP,Price,Quantity
1992,6.42132504287,0.482910056171,14.9058944191
1993,6.37244923027,0.311515458406,15.0064300371
1994,6.40180052752,0.241503921263,15.2517351474
1995,6.41504342093,0.180087157772,15.5133532262
1996,6.58205497362,-0.156975785173,15.8498196566
1997,6.56257728269,-0.0858026686099,16.0359531653
1998,6.26050968192,-0.236968212517,16.1129958691
1999,6.31670901787,-0.165222863619,16.116065692
2000,6.28234205515,-0.252483784775,15.6664740326
2001,6.28870086769,-0.749926143863,16.3940956024
2002,6.21802847241,-1.00609183947,16.0409010586
2003,6.11356856472,-2.36705959942,17.9359781889
2004,6.12552361649,-2.31406155246,18.0138808304
2005,6.11542629406,-1.99157542094,17.7253921923
2006,6.05873617196,-1.83034935423,17.6826602274
2007,6.02918288718,-1.92334752615,17.4597481007
2008,5.8447246891,-1.72377006857,17.5690201071
2009,6.45027335233,-1.70610846758,17.9177434586
2010,6.58363692079,-1.40148104561,17.5051544948
2011,6.70949251134,-1.80867146002,17.9240228489
2012,6.81210559712,-1.27280543254,18.1483734187
