,GDP,Price,Quantity
1992,7.37830808768,0.23890198369,15.8065972752
1993,7.36668997202,0.262993469207,15.9054246951
1994,7.42514420857,0.18370196537,16.0933016032
1995,7.5428616868,0.205849380101,16.3410106962
1996,7.59733212785,-0.0144497518312,16.4849132043
1997,7.59317377234,0.2366535589,16.1232098511
1998,7.47245927294,0.0059391095044,16.5218389443
1999,7.37871689507,-0.03176167805,16.7017807493
2000,7.33425683393,-0.433949824957,16.9901245204
2001,7.24654346856,-0.929454607285,17.0752662957
2002,7.03464814331,-1.28388649435,16.9531413159
2003,7.05565597305,-1.56572279209,17.4518027756
2004,7.23471529394,-1.8325448446,17.7742199734
2005,7.29939443312,-2.04807467447,17.5964884944
2006,7.4802226025,-1.84529114487,17.4194503422
2007,7.71962964304,-2.24710699648,17.8446429678
2008,7.9954094025,-2.62496534297,18.0257836076
2009,7.82791071807,-2.66898185244,17.8233043644
2010,8.0394267473,-3.00888599802,17.5716374311
2011,8.24648967434,-2.9349974013,17.9328530619
2012,8.2107310887,-3.07169184178,18.0346619938
