,GDP,Price,Quantity
1992,5.89387403528,0.702862175452,18.0432460717
1993,5.92372165569,0.587565819182,18.518758554
1994,6.15105633329,0.43204448824,18.9485837201
1995,6.40395219092,0.38377447442,19.2586471269
1996,6.55552859393,0.250600630113,19.5137876323
1997,6.65217570186,0.136750799507,19.745104962
1998,6.71035963417,-0.107094980986,19.8516286419
1999,6.76241829355,-0.314268221744,19.7979377106
2000,6.8555964154,-0.74346916013,20.0316719794
2001,6.94854946532,-1.23400330685,19.8039185862
2002,7.03478252362,-1.42469178348,19.7961482911
2003,7.14963480579,-1.7401830104,20.1418726597
2004,7.30678643696,-2.27556741564,20.9082948802
2005,7.45652690067,-2.52183400656,20.9610553956
2006,7.63498674889,-2.29054128153,20.5974529456
2007,7.88279032263,-2.44925271569,20.8119515515
2008,8.13551940646,-2.72594085112,21.0300511826
2009,8.22911212281,-2.79549311633,21.1595448616
2010,8.39690872922,-2.72983705345,20.7731077012
2011,8.60287707369,-2.81285265316,20.6501428153
2012,8.71486005221,-2.68163444546,20.6611063269
