,GDP,Price,Quantity
1992,683.98964077,2.4137189269,203150.0
1993,567.391871667,2.1593241314,268277.0
1994,580.362320562,2.07025067468,284951.0
1995,606.281665768,1.9600398231,415839.0
1996,600.131220946,1.22702143331,606859.0
1997,566.277076793,1.16828359794,1059105.0
1998,539.195511764,0.976441993875,2477247.0
1999,534.932342205,0.632520701583,1831744.0
2000,477.698704521,0.998219166096,1165746.0
2001,464.11672878,0.60023068491,4191865.0
2002,460.280181666,0.342139519898,8392509.0
2003,527.056022578,0.224408872102,8280653.0
2004,600.062277103,0.190397526043,11302379.0
2005,694.320082789,0.213816758033,5213249.0
2006,939.156293526,0.199537615694,5365234.0
2007,1008.02439539,0.158464464307,8305818.0
2008,1107.31827496,0.191393489107,12122915.0
2009,860.911994935,0.177062270824,14844207.0
2010,977.150518661,0.230237645912,7392553.0
2011,1117.02635452,0.276886665698,9467072.0
2012,1042.82253182,0.432900822231,8406027.0
