,GDP,Price,Quantity
1992,9.71379350856,0.537462145625,12.2822787722
1993,9.73490575376,0.521203002835,12.3962962322
1994,9.6952474151,0.287026438698,13.6007517562
1995,9.8416232486,0.0946181533891,13.7444956435
1996,9.81517447977,-0.384337804019,13.6424812938
1997,9.70035701149,-0.533222406838,14.5015132775
1998,9.64269483896,-0.194926954204,13.9182169546
1999,9.58958694542,-0.399909210563,13.18542268
2000,9.43983134417,-0.512040662641,13.3830847546
2001,9.64227458285,-0.642516223517,13.9552255427
2002,9.7466909768,-1.14919317391,13.9523342749
2003,10.0055145819,-1.55482590467,14.611826955
2004,10.1713316068,-1.47681991605,14.7859200887
2005,10.2134007689,-1.59635094509,14.6486887751
2006,10.3094474943,-1.46359449269,14.1564264782
2007,10.5278398151,-1.46979164381,14.3046995897
2008,10.5379317804,-1.45069622176,14.6398767722
2009,10.4878281989,-1.67079830436,13.9792063946
2010,10.5065641184,-1.8009050405,14.2931598842
2011,10.6043693375,-1.90585246484,14.0973138844
2012,10.567962616,-1.79223014777,13.4453957017
