,GDP,Price,Quantity
1992,178.533052532,1.89627237157,1915266.0
1993,187.200044327,1.84476693956,2238518.0
1994,202.675893599,1.70728841475,2758309.0
1995,213.779125387,1.55349561511,3362341.0
1996,214.137928018,1.28254226276,4611388.0
1997,227.219596921,1.41371104121,5384055.0
1998,218.992588888,1.04035776796,9134524.0
1999,221.842544424,1.28893867639,7946662.0
2000,236.982844287,0.753096336761,3819352.0
2001,253.943394852,0.346681964532,6324194.0
2002,251.043872162,0.375299526401,39106319.0
2003,258.117855512,0.227310537361,34864433.0
2004,291.869041849,0.200322396665,41412339.0
2005,321.455018648,0.177361708958,52783896.0
2006,352.800974699,0.20749424397,61690092.0
2007,397.904017861,0.133834009547,78613015.0
2008,477.932176362,0.141151243022,121645645.0
2009,485.955154757,0.141712778473,120257525.0
2010,595.771626113,0.11383269478,88215060.0
2011,694.141151241,0.0896806533582,92276123.0
2012,699.080482127,0.090531013688,82872440.0
