,GDP,Price,Quantity
1992,251.566116494,3.74267285862,38760.0
1993,175.574492912,2.57913613773,19517.0
1994,128.274048608,1.57994791667,3840.0
1995,184.02630311,2.8174904943,789.0
1996,169.661000563,6.57798165138,109.0
1997,158.574991072,2.70337078652,2225.0
1998,149.355519481,0.780666079689,71553.0
1999,136.087582563,0.75682382134,78585.0
2000,171.488595072,0.644858502801,285306.0
2001,115.312509505,0.671280347822,389855.0
2002,185.959290128,0.271394280899,11825006.0
2003,198.287799138,0.1919517363,52005130.0
2004,220.056287809,0.146595832335,69108861.0
2005,252.407892477,0.26709055164,65855130.0
2006,275.350940905,0.248233244457,95338600.0
2007,373.591416219,0.216058148686,87362250.0
2008,376.977669869,0.198165997864,130757972.0
2009,450.659239045,0.224153326576,95287330.0
2010,561.197617485,0.213829948873,72521801.0
2011,613.979191599,0.169166358898,60952237.0
2012,687.581367715,0.186048522045,39873711.0
