,GDP,Price,Quantity
1992,246.614824033,3.14206848569,198348.0
1993,266.599056338,2.99387765321,219687.0
1994,228.304988293,3.01415832086,267899.0
1995,234.892770959,2.56469612404,329131.0
1996,287.77139667,3.51344729873,237148.0
1997,247.450462175,1.74083319947,771916.0
1998,252.781788403,0.670788661511,477277.0
1999,243.566786036,0.6561884745,586647.0
2000,246.282640966,1.08772504751,546218.0
2001,278.98744993,0.314930307967,2023689.0
2002,262.741819752,0.369362893881,1718191.0
2003,317.422031692,0.219157405952,1863697.0
2004,245.670452935,0.157795166356,3829078.0
2005,275.476707582,0.17321041273,2980352.0
2006,292.956518961,0.345452741268,18824902.0
2007,379.066499646,0.230924217866,20334199.0
2008,472.379399752,0.310952543202,20033758.0
2009,417.178525984,0.343010670386,20433376.0
2010,412.959052092,0.536843335561,4782751.0
2011,454.541797307,0.470336218057,5725332.0
2012,443.201847944,0.464107519569,4034912.0
