,GDP,Price,Quantity
1992,5.9577971931,0.317096945562,14.181088651
1993,5.96264442973,0.256327159126,14.4457663934
1994,5.96097285936,0.180119908823,14.848021861
1995,5.97467251848,-1.3843568281,16.5255467191
1996,5.88730091857,0.0122816006805,15.2058566995
1997,6.03922058175,-0.12226318718,15.4115245717
1998,5.82305083849,-0.167503496658,15.5188112396
1999,5.76284405169,-0.270699417336,15.5538393625
2000,5.77486997683,-0.661378210951,15.3855057326
2001,5.86537072713,-1.40644417826,16.6196461535
2002,5.85588368496,-1.58942301885,16.3753063509
2003,5.98779400728,-1.93758446093,16.6960662399
2004,6.18773510677,-2.38968670497,17.5760726097
2005,6.43911672534,-2.3489114675,17.6438341648
2006,6.8116646726,-2.05024236928,17.4471822353
2007,6.85969748975,-2.00418930491,16.8420220053
2008,7.06932214871,-2.25465718686,17.5088242164
2009,6.9061944959,-2.2066429123,17.0820148821
2010,7.11065845936,-2.30209742757,16.6467521948
2011,7.25020194252,-2.36821997934,16.5982630784
2012,7.28846555551,-2.32814191704,16.9021528448
