,GDP,Price,Quantity
1992,433.96817885,1.40104136535,345700.0
1993,426.109689122,1.34352081656,393653.0
1994,437.675261573,1.27771253535,408732.0
1995,489.839391427,1.21727191281,411871.0
1996,458.598711103,0.874504832452,417283.0
1997,477.230505808,1.01771542919,526716.0
1998,449.834416582,0.883352643281,458313.0
1999,435.712041683,0.605354939917,525272.0
2000,415.467215712,0.560119307902,498542.0
2001,377.467770774,0.540934622688,501336.0
2002,348.346432041,0.20048270009,844831.0
2003,510.429481494,0.185305130043,1791564.0
2004,645.493464217,0.178055638005,5319781.0
2005,710.548362819,0.189064452382,1742263.0
2006,736.360043002,0.20686587192,3290944.0
2007,816.800186347,0.186669288494,1876554.0
2008,826.827106837,0.183740482696,2298051.0
2009,858.734593438,0.153914920606,2125356.0
2010,1083.0120651,0.170984944619,1770729.0
2011,1225.5892378,0.173465837726,951415.0
2012,1134.85021035,0.24594936861,499058.0
