,GDP,Price,Quantity
1992,8.17670398189,0.274764677118,17.1881357479
1993,8.15476575955,0.0665677910424,17.4081055728
1994,8.17376412135,-0.0601279835439,17.7988308177
1995,8.25914991618,-0.0554072559205,18.1174223615
1996,8.18682004423,-0.377317725496,18.3948144676
1997,8.19868650096,-0.242469847258,18.5305972573
1998,8.07252001752,-0.385018311163,18.6674811092
1999,8.04006465602,-0.568550357147,18.914703387
2000,8.01299435101,-0.439948839701,18.5577822985
2001,7.87783624433,-1.07012360374,18.6631138341
2002,7.79371888425,-0.772201237538,18.14090508
2003,8.19552527202,-1.42029631259,19.2712266893
2004,8.44668989884,-1.80314381013,19.4642870054
2005,8.55368892358,-2.15593262446,19.511237161
2006,8.59549752413,-2.04967149859,19.5317091987
2007,8.67436077096,-2.18642254615,19.5331694286
2008,8.61453677143,-2.14793653901,19.3476762626
2009,8.64090102212,-1.92927073195,18.9266034279
2010,8.87844511754,-2.07649875368,19.1504278747
2011,8.96578230394,-2.47808753739,19.0840249553
2012,8.89754216907,-2.24923404645,18.755322449
