,GDP,Price,Quantity
1992,6.0516045762,0.458937501925,13.8358052211
1993,5.71091801189,0.271366275926,13.8734926325
1994,5.45956139243,0.319593965288,14.1923299335
1995,5.72230801452,0.128199492796,14.7242677841
1996,5.81009141178,-0.0195623437031,14.8545745204
1997,5.80749029117,0.0886502726668,14.9410626884
1998,5.8392703575,0.0376655219886,15.1421629237
1999,5.80646262102,-0.073181476016,15.05312421
2000,5.58367092834,-0.0806948949995,14.6619155913
2001,5.58680210514,-0.497846546515,15.2609526862
2002,5.66229076524,-1.31397251801,15.7680293929
2003,5.76285375359,-1.87689009571,16.8160544372
2004,5.88293323239,-1.98428212188,17.3099188569
2005,5.94484981659,-1.54490186557,17.2085500208
2006,5.95950898584,-2.04754053873,16.6342822987
2007,6.06954628685,-2.00816658627,17.5334746485
2008,6.26973545154,-1.40881329008,17.0825521616
2009,6.24372603546,-1.23748262864,17.4252127319
2010,6.22091183604,-1.29205362728,16.9676166811
2011,6.36358382635,-1.20158725064,17.0063747343
2012,6.37921040754,-1.14171655359,16.4930210672
