,GDP,Price,Quantity
1992,257.008158761,3.2206020578,955390.0
1993,314.696042648,3.27110171075,829755.0
1994,439.732100469,2.8961612882,1017607.0
1995,461.566393628,2.42463312601,1626444.0
1996,292.572732314,1.72295898853,2949224.0
1997,368.68939777,1.53556649586,2596109.0
1998,345.609221787,2.34950114017,3745942.0
1999,319.36541183,0.544232994452,13287355.0
2000,356.4952703,0.473542812725,8306911.0
2001,372.826543617,0.311823577989,11138202.0
2002,406.986578201,0.236973812952,7488473.0
2003,471.524318451,0.230135238114,18950353.0
2004,557.2210234,0.220047856622,38378806.0
2005,669.396684398,0.188221883107,24567170.0
2006,862.286798601,0.162574179648,19573428.0
2007,1083.45788353,0.113894646469,52186272.0
2008,1253.11238332,0.109157250038,45199563.0
2009,1190.79392482,0.102259759715,46080032.0
2010,1439.5266115,0.125645846301,44799165.0
2011,1617.45367771,0.0964482959221,48066054.0
2012,1694.55493851,0.126889413964,61307171.0
