,GDP,Price,Quantity
1992,6.9756596449,1.75349091166,9.43564159384
1993,6.95920965243,0.983182160234,9.43954551467
1994,7.07744633453,1.04788926582,9.58726882194
1995,7.08584836381,0.426791515619,10.5112674584
1996,7.19407633539,0.840081355952,11.127645264
1997,7.21964408523,0.197537881319,13.1677324582
1998,7.22020358089,0.173300864673,12.2902897054
1999,7.28623990651,-0.363817285669,12.3410929292
2000,7.28547202088,-0.566993584393,12.1669679256
2001,7.23945197959,0.956357629334,13.6467403653
2002,7.39100331783,0.963161225603,13.647624309
2003,7.55015196421,-0.336042638121,11.1734447073
2004,7.7109242888,-0.648778400395,14.9436282494
2005,7.71997208741,-0.86827062036,13.2008085019
2006,7.7636177106,-0.486673719191,10.6466622267
2007,7.92603733502,-0.161536301444,10.6151374963
2008,8.03744118752,-0.105562645371,11.1922793323
2009,7.924139069,-0.442541958195,11.5283853428
2010,8.08286433762,-0.457641646602,12.292309973
2011,8.29246133892,-0.309754654054,12.8331895261
2012,8.3050364298,-0.244665811684,13.9701028546
