,GDP,Price,Quantity
1992,462.804066245,3.19810998058,172485.0
1993,409.191147448,2.89920397298,195722.0
1994,265.939380526,2.69134570525,308656.0
1995,340.504739883,2.53779061495,351410.0
1996,300.806324021,1.72616711052,368367.0
1997,273.814487859,3.3821764417,140477.0
1998,276.529352845,0.822838264376,2110642.0
1999,280.003086892,0.709799103667,231164.0
2000,251.352640063,0.386806372565,153847.0
2001,251.571806971,0.316304597623,591784.0
2002,263.159703063,0.638966009216,414936.0
2003,297.614387349,0.288541481677,551834.0
2004,326.19731334,0.173018022965,737559.0
2005,340.907866947,0.13311765814,1311231.0
2006,365.497083333,0.133525460939,2067029.0
2007,413.481438578,0.199333078429,2110593.0
2008,474.389479015,0.255739559426,2022542.0
2009,464.513231301,0.247274114689,5089906.0
2010,456.563408668,0.289751863803,1932205.0
2011,494.9260803,0.517216348404,1213672.0
2012,479.470983877,0.287326499936,1751008.0
